,CategoryIdsGarageID,CategoryIdsKixboxShopifyId,CategoryIdsKixboxWebsiteId,CategoryIdsKixboxWebsiteTestId,CategoryName,CategoryParentCategoryIdsKixboxWebsiteId,CategoryParentCategoryIdsKixboxWebsiteTestId,CategoryParentCategoryName
4070,,,,1493.0,Торговое оборудование,,,
4071,,,13362.0,,Трикотаж (старое),,,
4072,,,11955.0,,Трикотаж вязаный,,,
4073,,,,35.0,Трикотаж вязаный,,,
4074,,,,237.0,Трикотаж вязаный,,282.0,Свитера и толстовки
4075,,,,261.0,Трикотаж вязаный,,108.0,Свитера и толстовки (108)
4076,,,,236.0,Трикотаж вязаный,,109.0,Свитера и толстовки (109)
4077,pcat_01J9083DJ57K8ZNSANFTMYMXAC,,,,Трикотаж вязаный,,,
4078,,,,232.0,Трикотаж вязаный,,290.0,Свитера и толстовки (290)
4079,,,55.0,,Трикотаж вязаный,81.0,,Свитера и толстовки (81)
4080,,,69.0,,Трикотаж вязаный,76.0,,Свитера и толстовки (76)
4081,,,303.0,,Трикотаж вязаный,112.0,,Свитера и толстовки
4082,pcat_01J95MBDANS9M67MMV2WYKM359,,,,Трикотаж вязаный (pcat_01J95MBDANS9M67MMV2WYKM359),,,
4083,pcat_01JNDD7X2WN672T0PQVXS30W2V,,,,Трикотаж вязаный (pcat_01JNDD7X2WN672T0PQVXS30W2V),,,
4084,pcat_01JQ3GH9S6YKJMXKDEDNT878CE,,,,Трикотаж вязаный (pcat_01JQ3GH9S6YKJMXKDEDNT878CE),,,
4085,,,,,Трусы,,,Нижнее белье
4086,pcat_01JPZ2VE4M1N5QYGQF04NW7ZQE,,,,Трусы,,,
4087,,,,1018.0,Трусы,,1073.0,Белье
4088,,,7666.0,,Трусы,7715.0,,Белье
4089,,,2181.0,,Трусы ( набор 2 шт. ),357.0,,Прочее
4090,,,,1250.0,Трусы ( набор 2 шт. ),,491.0,Прочее
4091,,,3155.0,,Трусы ( набор 2 шт. ),309.0,,Прочее
4092,pcat_01JPZ2VE75104ACN1GRHFQT8TP,,,,Трусы ( набор 2 шт. ),,,
4093,,,3772.0,,Трусы ( набор 2 шт. ) (3772),309.0,,Прочее
4094,,,3948.0,,Трусы ( набор 2 шт. ) (3948),357.0,,Прочее
4095,pcat_01JQ3Q4J81WM7YAPR07P81QM3K,,,,Трусы ( набор 2 шт. ) (pcat_01JQ3Q4J81WM7YAPR07P81QM3K),,,
4096,,,,136.0,Трусы ( набор 2 шт.),,224.0,Прочее
4097,,,1462.0,,Трусы ( набор 2 шт.),103.0,,Прочее
4098,pcat_01JQ3NZK11F4KZ4ZAK6PXEMC4N,,,,Трусы (pcat_01JQ3NZK11F4KZ4ZAK6PXEMC4N),,,
4099,pcat_01JPZ2VE1W2QJB9KF6XKMXNTBG,,,,Трусы-боксеры,,,
4100,,,280.0,,Трусы-боксеры,309.0,,Прочее
4101,,,,639.0,Трусы-боксеры,,491.0,Прочее
4102,,,327.0,,Трусы-боксеры,357.0,,Прочее
4103,,,,2218.0,Трусы-боксеры ( набор 2 шт. ),,491.0,Прочее
4104,,,8028.0,,Трусы-боксеры ( набор 2 шт. ),309.0,,Прочее
4105,,,,1220.0,Трусы-боксеры ( набор 2 шт.),,491.0,Прочее
4106,,,13088.0,,Трусы-боксеры ( набор 3 шт. ),309.0,,Прочее
4107,,,3285.0,,Трусы-боксеры ( набор 3 шт. ),357.0,,Прочее
4108,pcat_01JQ3MYMWVJANXNDJ18JE65QQG,,,,Трусы-боксеры (pcat_01JQ3MYMWVJANXNDJ18JE65QQG),,,
4109,pcat_01J95MD1J0R0BMB8MQK2N1R00K,,,,Туфли,,,
4110,,,6789.0,,Туфли,529.0,,Обувь (529)
4111,,,5867.0,,Туфли,116.0,,Обувь
4112,,,1503.0,,Туфли,117.0,,Обувь (117)
4113,pcat_01JNFAJ098EE2A3KV3M17864MR,,,,Туфли (pcat_01JNFAJ098EE2A3KV3M17864MR),,,
4114,pcat_01JQ3GH9S0EHXCZ9NMSY7NQ331,,,,Туфли (pcat_01JQ3GH9S0EHXCZ9NMSY7NQ331),,,
4115,,,5819.0,,Туфли из иск.кожи,5867.0,,Туфли
4116,,,340.0,,Украшение для телефона,71.0,,Прочее
4117,,,,,Украшения,,,Аксессуары
4119,,,,,Украшения,,,Аксессуар
4120,pcat_01J95MAG5BFH9X0ZTCBTJ236Z5,,,,Унисекс,,,
4121,pcat_01JNDA0BJ60CHZFNVJ7HYDVPVA,,,,Унисекс (pcat_01JNDA0BJ60CHZFNVJ7HYDVPVA),,,
4122,pcat_01JPWM5P9KFA8TCXQGXH95MQK0,,,,Унисекс (pcat_01JPWM5P9KFA8TCXQGXH95MQK0),,,
4123,,,,,Уход за обувью,,,Обувь
4125,,,,,Уход за обувью,,,
4126,,183535632517,,,Уход за обувью,,,
4127,,425375170781,,,Уход за обувью (425375170781),,,
4128,,,,,Уход за одеждой и обувью,,,Аксессуар
4129,,,,,Уход за одеждой и обувью,,,Аксессуары
4131,,,,,Фартук,,,Товары для дома
4132,,,7625.0,,Фартук,1101.0,,Аксессуары для дома
4133,,,8020.0,,Фартук,103.0,,Прочее
4134,,,,,Фигурка,,,Товары для дома
4135,,,648.0,,Фигурка-ключница,360.0,,Аксессуары для дома
4136,,,17509.0,,Фляга,103.0,,Прочее
4137,,,5532.0,,Фляга,71.0,,Прочее
4138,,,11076.0,,Фонарик,103.0,,Прочее
4139,,,8463.0,,Форма для льда,1101.0,,Аксессуары для дома
4140,,,3562.0,,Форма для льда,360.0,,Аксессуары для дома
4141,,,7871.0,,Футболка,7891.0,,Легкий трикотаж (7891)
4142,,,2967.0,,Футболка,2987.0,,Легкий трикотаж (2987)
4143,,,109.0,,Футболка,125.0,,Легкий трикотаж (125)
4144,,,50.0,,Футболка,77.0,,Легкий трикотаж (77)
4145,,,68.0,,Футболка,87.0,,Легкий трикотаж (87)
4146,,,,225.0,Футболка,,284.0,Легкий трикотаж (284)
4147,,,,36.0,Футболка,,,
4148,,,,87.0,Футболка,,104.0,Легкий трикотаж (104)
4149,,,,100.0,Футболка,,111.0,Легкий трикотаж (111)
4150,,,,85.0,Футболка,,103.0,Легкий трикотаж (103)
4151,pcat_01J907QSSVRN8Y6S83852CWJGV,,,,Футболка,,,
4152,pcat_01J95MAEWEP6XVY1H3953H0SW9,,,,Футболка (pcat_01J95MAEWEP6XVY1H3953H0SW9),,,
4153,pcat_01JNDD7P67PRX1ETP9B6FBZQ89,,,,Футболка (pcat_01JNDD7P67PRX1ETP9B6FBZQ89),,,
4154,pcat_01JQ3GH5X744RE0YSM9V6EGPFA,,,,Футболка (pcat_01JQ3GH5X744RE0YSM9V6EGPFA),,,
4155,pcat_01JPZ2VE6466ARY7EQSX6MPX7Z,,,,Футболка 3/4 рукав,,,
4156,,,4574.0,,Футболка 3/4 рукав,109.0,,Футболка
4157,,,4801.0,,Футболка 3/4 рукав,68.0,,Футболка
4158,pcat_01JQ3P8M5X89QZJRFZD0WWRQMA,,,,Футболка 3/4 рукав (pcat_01JQ3P8M5X89QZJRFZD0WWRQMA),,,
4159,,,1262.0,,Футболка без рукавов,80.0,,Рубашки и поло (80)
4160,,,343.0,,Футболка без рукавов,50.0,,Футболка
4161,,,10177.0,,Футболка вязаная кор. рукав,80.0,,Рубашки и поло (80)
4162,,,,2459.0,Футболка вязаная кор. рукав,,85.0,Футболка
4163,,,12279.0,,Футболка двухслойная ( набор 2 шт.),109.0,,Футболка
4164,,,3590.0,,Футболка дл. рукав,68.0,,Футболка
4165,,,275.0,,Футболка дл. рукав,109.0,,Футболка
4166,,,244.0,,Футболка дл. рукав,80.0,,Рубашки и поло (80)
4167,,,3575.0,,Футболка дл. рукав,50.0,,Футболка
4168,,,3144.0,,Футболка дл. рукав,2967.0,,Футболка
4169,,,8448.0,,Футболка дл. рукав,7871.0,,Футболка
4170,,,,1011.0,Футболка дл. рукав,,87.0,Футболка
4171,,,,77.0,Футболка дл. рукав,,85.0,Футболка
4172,,,,,Футболка дл. рукав,,,Футболки
4173,pcat_01J907QSGPE9ZCCHA9C03TS358,,,,Футболка дл. рукав,,,
4174,,,9727.0,,Футболка дл. рукав (High-neck),109.0,,Футболка
4175,pcat_01J95MCEP0APN8JF0SD5Q8W5FT,,,,Футболка дл. рукав (pcat_01J95MCEP0APN8JF0SD5Q8W5FT),,,
4176,pcat_01JNF79E3TB4T13RTTAD84AK02,,,,Футболка дл. рукав (pcat_01JNF79E3TB4T13RTTAD84AK02),,,
4177,pcat_01JQ3GH5WT6YQXE3D33QPMGBZ1,,,,Футболка дл. рукав (pcat_01JQ3GH5WT6YQXE3D33QPMGBZ1),,,
4178,pcat_01J9075HKTYQEG80GGDN2AKQNA,,,,Футболка кор. рукав,,,
4179,,,,,Футболка кор. рукав,,,Футболки
4180,,,,57.0,Футболка кор. рукав,,85.0,Футболка
4181,,,,59.0,Футболка кор. рукав,,87.0,Футболка
4182,,,30.0,,Футболка кор. рукав,68.0,,Футболка
4183,,,23.0,,Футболка кор. рукав,50.0,,Футболка
4184,,,,47.0,Футболка кор. рукав,,225.0,Футболка
4185,,,7832.0,,Футболка кор. рукав,7871.0,,Футболка
4186,,,5869.0,,Футболка кор. рукав ( набор 2 шт. ),50.0,,Футболка
4187,,,3286.0,,Футболка кор. рукав ( набор 3 шт. ),50.0,,Футболка
4188,,,16162.0,,Футболка кор. рукав ( набор 3 шт. ),80.0,,Рубашки и поло (80)
4189,pcat_01J95MAET8N7TP4QG5H27NGZJ3,,,,Футболка кор. рукав (pcat_01J95MAET8N7TP4QG5H27NGZJ3),,,
4190,pcat_01JNDD87XMH7DB9SJVZHN02CEE,,,,Футболка кор. рукав (pcat_01JNDD87XMH7DB9SJVZHN02CEE),,,
4191,pcat_01JQ3GH5WE8E35BXSYEK244AZV,,,,Футболка кор. рукав (pcat_01JQ3GH5WE8E35BXSYEK244AZV),,,
4192,,,,1631.0,Футболка кор. рукав.,,85.0,Футболка
4193,,,6838.0,,Футболка кор. рукав.,80.0,,Рубашки и поло (80)
4194,,,2926.0,,Футболка кор. рукав. ( набор 2 шт. ),2967.0,,Футболка
4195,,,,82.0,Футболка кор. рукав. ( набор 2 шт. ),,100.0,Футболка
4196,pcat_01JNDD7NV6H7H6RG0D5SMKH74D,,,,Футболка с капюшоном дл. рукав,,,
4197,pcat_01JPZ2VE4M7JTD35PBEMWAA5R7,,,,Футболка трикотажная кор. рукав,,,
4198,,,5798.0,,Футболка трикотажная кор. рукав,80.0,,Рубашки и поло (80)
4199,pcat_01JQ3NV0XWWGV4121BV3PH4BV9,,,,Футболка трикотажная кор. рукав (pcat_01JQ3NV0XWWGV4121BV3PH4BV9),,,
4200,pcat_01J90B6NYM0ZK99M9KW1PNJV7T,,,,Футболка-джерси дл. рукав,,,
4201,,,,1818.0,Футболка-джерси дл. рукав,,85.0,Футболка
4202,,,1421.0,,Футболка-джерси дл. рукав,80.0,,Рубашки и поло (80)
4203,,,461.0,,Футболка-джерси дл. рукав,50.0,,Футболка
4204,,,17362.0,,Футболка-джерси дл. рукав,109.0,,Футболка
4205,,,6383.0,,Футболка-джерси дл. рукав,68.0,,Футболка
4206,pcat_01JPZ2VDYGRT8FPQ53Q14MTN03,,,,Футболка-джерси дл. рукав (pcat_01JPZ2VDYGRT8FPQ53Q14MTN03),,,
4207,pcat_01JQ3HY9S0V9RFMNRDMS46JQ8B,,,,Футболка-джерси дл. рукав (pcat_01JQ3HY9S0V9RFMNRDMS46JQ8B),,,
4208,,,,70.0,Футболка-джерси кор. рукав,,85.0,Футболка
4209,,,,1450.0,Футболка-джерси кор. рукав,,87.0,Футболка
4210,pcat_01J95MBNEH57Z14C08KN7AR4T7,,,,Футболка-джерси кор. рукав,,,
4211,,,11061.0,,Футболка-джерси кор. рукав,109.0,,Футболка
4212,,,208.0,,Футболка-джерси кор. рукав,50.0,,Футболка
4213,,,873.0,,Футболка-джерси кор. рукав,80.0,,Рубашки и поло (80)
4214,,,,179.0,Футболка-джерси кор. рукав,,225.0,Футболка
4215,pcat_01JNFA0HE2HRZMC39VX19KKDGQ,,,,Футболка-джерси кор. рукав (pcat_01JNFA0HE2HRZMC39VX19KKDGQ),,,
4216,pcat_01JQ3HY9S1BCW9YA115Y853TNM,,,,Футболка-джерси кор. рукав (pcat_01JQ3HY9S1BCW9YA115Y853TNM),,,
4217,,,,,Футболки,,,
4218,,181264580747,,,Футболки,,,
4219,,,,,Футболки,,,Одежда
4221,,,,,Футболки,,,ВЕРХ
4225,,265236316293,,,Футболки Carhartt WIP,,,
4226,,264919777413,,,Футболки Fred Perry,,,
4227,,265236414597,,,Футболки Obey,,,
4228,,265236447365,,,Футболки RIPNDIP,,,
4229,,265236283525,,,Футболки Stussy,,,
4230,,262649610373,,,Футболки с принтами,,,
4231,,,,,Футбольный мяч,,,Прочее
4232,,,7638.0,,Халф-тайтсы,64.0,,Шорты
4233,,,,,Харингтон,,,Верхняя одежда
4234,pcat_01JPZ2VDXC10P01Q0M9MMCXHR5,,,,Харрингтон,,,
4235,,,45.0,,Харрингтон,58.0,,Куртка
4236,,,18527.0,,Харрингтон,282.0,,Куртка
4237,,,12085.0,,Харрингтон,1501.0,,Куртка
4238,,,,155.0,Харрингтон,,227.0,Чистящее средство
4239,,,4668.0,,Харрингтон,57.0,,Куртка
4240,,,1276.0,,Харрингтон,89.0,,Куртка
4241,pcat_01JQ3JS7F0CCNQA8ZJRKDKCWPW,,,,Харрингтон (pcat_01JQ3JS7F0CCNQA8ZJRKDKCWPW),,,
4242,,181576663179,,,Худи,,,
4243,,,,,Худи,,,
4244,,,,,Худи,,,ВЕРХ
4245,pcat_01JPZ2VE74V4081RRCE6MBC8BY,,,,Худи на молнии,,,
4246,,,13082.0,,Худи на молнии,83.0,,Верхняя одежда (83)
4247,pcat_01JQ3Q4J809X1VSVPGCH5GWBTX,,,,Худи на молнии (pcat_01JQ3Q4J809X1VSVPGCH5GWBTX),,,
4248,,,650.0,,Часы наручные,71.0,,Прочее
4249,,264292040837,,,Чат бот новинки - аксессуары,,,
4250,,264292532357,,,Чат бот новинки - женские куртки,,,
4251,,264292696197,,,"Чат бот новинки - женские низы, брюки и джинсы",,,
4252,,264292302981,,,Чат бот новинки - женские футболки,,,
4253,,264292335749,,,Чат бот новинки - женские худи,,,
4254,,264291975301,,,Чат бот новинки - мужские головные уборы,,,
4255,,264292466821,,,Чат бот новинки - мужские куртки,,,
4256,,264291942533,,,"Чат бот новинки - мужские низы, брюки и джинсы",,,
4257,,264291811461,,,Чат бот новинки - мужские рубашки,,,
4258,,264291614853,,,Чат бот новинки - мужские футболки,,,
4259,,264292368517,,,Чат бот новинки - мужские худи,,,
4260,,264291844229,,,Чат бот новинки - мужские шорты,,,
4261,,264292728965,,,Чат бот новинки - платья,,,
4262,,,5392.0,,Чашка ( набор 4 шт.),1101.0,,Аксессуары для дома
4263,,,5702.0,,Чашка ( набор 4 шт.),360.0,,Аксессуары для дома
4264,,,16712.0,,Чехлы,719.0,,Аксессуары (719)
4265,,,5053.0,,Чехлы,115.0,,Аксессуары
4266,,,5724.0,,Чехлы,82.0,,Аксессуары (82)
4267,pcat_01J95MN1TS2CEW6AYZBA8CGBQQ,,,,Чехлы,,,
4268,,,,8.0,Чехлы,,,
4269,,,,,Чехлы,,,Аксессуары
4271,pcat_01JPZ2VE7PPDR9S9B03F6BSCRD,,,,Чехлы (pcat_01JPZ2VE7PPDR9S9B03F6BSCRD),,,
4272,pcat_01JQ3HWNNTMC8FVKAMA4T5TZA6,,,,Чехлы (pcat_01JQ3HWNNTMC8FVKAMA4T5TZA6),,,
4273,,,,,Чехол ( набор ),,,Товары для дома
4274,pcat_01JPZ2VE2R24K9HH3TXVTBQ41V,,,,Чехол для AirPods,,,
4275,,,5999.0,,Чехол для AirPods,5053.0,,Чехлы
4276,,,6543.0,,Чехол для AirPods,5724.0,,Чехлы
4277,pcat_01JQ3N7XXE1Q9NR6MTMSRZX5MJ,,,,Чехол для AirPods (pcat_01JQ3N7XXE1Q9NR6MTMSRZX5MJ),,,
4278,pcat_01J95MN1RW8SHCRHEMH8YWN9YG,,,,Чехол для iPhone,,,
4279,,,16670.0,,Чехол для iPhone,16712.0,,Чехлы
4280,pcat_01JPZ2VDYJ6CEGWV6K7Y6524Y4,,,,Чехол для iPhone (pcat_01JPZ2VDYJ6CEGWV6K7Y6524Y4),,,
4281,pcat_01JQ3HY9S162DSQ6AK0V4ZTKJ0,,,,Чехол для iPhone (pcat_01JQ3HY9S162DSQ6AK0V4ZTKJ0),,,
4282,,,6044.0,,Чехол для зажигалки,5053.0,,Чехлы
4283,,,,174.0,Чехол для зажигалки,,265.0,Юбки
4284,,,5006.0,,Чехол для ноутбука,5053.0,,Чехлы
4285,,,5676.0,,Чехол для ноутбука,5724.0,,Чехлы
4286,,181515518091,,,Чиносы,,,
4287,,,,,Чиносы,,,
4288,pcat_01JPZ2VDYC0DSVK8FXVW4KZ601,,,,Чистящее средство,,,
4289,,,,,Чистящее средство,,,Уход за одеждой и обувью
4290,,,,227.0,Чистящее средство,,86.0,Прочее
4291,,,5635.0,,Чистящее средство,103.0,,Прочее
4292,,,4118.0,,Чистящее средство,71.0,,Прочее
4293,pcat_01JQ3KANPX3ZKWW163S8RF5BZA,,,,Чистящее средство (pcat_01JQ3KANPX3ZKWW163S8RF5BZA),,,
4294,pcat_01JPZ2VDXM3TNVPK5HB5ZS5ZAV,,,,Чистящее средство для кепок,,,
4295,,,11028.0,,Чистящее средство для кепок,103.0,,Прочее
4296,pcat_01JQ3HVWFY0AHN79XJMS0EB1HX,,,,Чистящее средство для кепок (pcat_01JQ3HVWFY0AHN79XJMS0EB1HX),,,
4297,pcat_01J9084PR170B3K8RJC1WPMRBP,,,,Чулочно-носочные изделия,,,
4298,,,,84.0,Чулочно-носочные изделия,,102.0,Аксессуары (102)
4299,,,,37.0,Чулочно-носочные изделия,,,
4300,,,72.0,,Чулочно-носочные изделия,82.0,,Аксессуары (82)
4301,,,,1469.0,Чулочно-носочные изделия,,520.0,Аксессуары (520)
4302,,,101.0,,Чулочно-носочные изделия,115.0,,Аксессуары
4303,,,16262.0,,Чулочно-носочные изделия,719.0,,Аксессуары (719)
4304,,,4644.0,,Чулочно-носочные изделия,324.0,,Аксессуары (324)
4305,,,6597.0,,Чулочно-носочные изделия,695.0,,Аксессуары (695)
4306,pcat_01JNFAXFA4JP8WN2EP2THGCTNA,,,,Чулочно-носочные изделия (pcat_01JNFAXFA4JP8WN2EP2THGCTNA),,,
4307,pcat_01JQ3GH5XACY2CYHEZRN605YHP,,,,Чулочно-носочные изделия (pcat_01JQ3GH5XACY2CYHEZRN605YHP),,,
4308,,,,,Шапка,,,Головные уборы
4309,,,,189.0,Шапка,,94.0,Головные уборы
4310,pcat_01J907RDKJKGRV5HW23EV49KK6,,,,Шапка,,,
4311,,,7843.0,,Шапка,2968.0,,Головные уборы
4312,,,652.0,,Шапка,681.0,,Головные уборы
4313,,,1440.0,,Шапка,905.0,,Головные уборы
4314,,,13.0,,Шапка,56.0,,Головные уборы
4315,,,,661.0,Шапка,,258.0,Головные уборы
4316,,,230.0,,Шапка,85.0,,Низ (85)
4317,pcat_01J95MADX60G2WZ8A8DNXXTZDZ,,,,Шапка (pcat_01J95MADX60G2WZ8A8DNXXTZDZ),,,
